country,year,month,airfare_index,source
NO,2019,7,105.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2019,8,104.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2019,9,104.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2019,10,104.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2019,11,107.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2019,12,107.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2020,1,105.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2020,2,107.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2020,3,105.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2020,4,108.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2020,5,109.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2020,6,109.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2020,7,109.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2020,8,110.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2020,9,109.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2020,10,109.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2020,11,109.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2020,12,110.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2021,1,110.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2021,2,112.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2021,3,112.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2021,4,113.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2021,5,114.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2021,6,114.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2021,7,113.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2021,8,114.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2021,9,114.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2021,10,114.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2021,11,116.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2021,12,116.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2022,1,116.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2022,2,118.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2022,3,116.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2022,4,117.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2022,5,118.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2022,6,118.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2022,7,118.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2022,8,118.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2022,9,117.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2022,10,119.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2022,11,119.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2022,12,121.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2023,1,119.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2023,2,120.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2023,3,121.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2023,4,121.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2023,5,123.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2023,6,124.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2023,7,125.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2023,8,124.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2023,9,124.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2023,10,125.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2023,11,126.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2023,12,126.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2024,1,125.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2024,2,126.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2024,3,126.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2024,4,127.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2024,5,127.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2024,6,128.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2024,7,126.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2024,8,126.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2024,9,128.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2024,10,128.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2024,11,129.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
NO,2024,12,130.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2010,1,104.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2010,2,103.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2010,3,104.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2010,4,103.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2010,5,104.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2010,6,104.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2010,7,103.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2010,8,104.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2010,9,103.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2010,10,103.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2010,11,103.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2010,12,104.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2011,1,103.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2011,2,103.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2011,3,103.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2011,4,103.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2011,5,103.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2011,6,103.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2011,7,103.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2011,8,102.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2011,9,103.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2011,10,102.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2011,11,102.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2011,12,102.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2012,1,101.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2012,2,100.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2012,3,100.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2012,4,100.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2012,5,100.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2012,6,100.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2012,7,100.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2012,8,100.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2012,9,99.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2012,10,101.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2012,11,102.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2012,12,102.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2013,1,101.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2013,2,101.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2013,3,101.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2013,4,101.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2013,5,101.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2013,6,101.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2013,7,101.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2013,8,100.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2013,9,100.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2013,10,101.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2013,11,101.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2013,12,102.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2014,1,101.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2014,2,101.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2014,3,101.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2014,4,100.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2014,5,100.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2014,6,100.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2014,7,100.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2014,8,99.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2014,9,100.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2014,10,100.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2014,11,101.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2014,12,101.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2015,1,101.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2015,2,101.16,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2015,3,100.63,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2015,4,100.16,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2015,5,100.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2015,6,99.52,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2015,7,99.45,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2015,8,99.02,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2015,9,98.97,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2015,10,99.62,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2015,11,99.79,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2015,12,100.67,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2016,1,99.64,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2016,2,98.65,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2016,3,97.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2016,4,98.42,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2016,5,98.44,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2016,6,98.75,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2016,7,98.61,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2016,8,98.72,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2016,9,98.61,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2016,10,98.45,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2016,11,98.44,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2016,12,98.92,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2017,1,98.38,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2017,2,97.61,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2017,3,97.65,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2017,4,97.51,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2017,5,97.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2017,6,97.04,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2017,7,96.41,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2017,8,96.76,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2017,9,96.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2017,10,96.93,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2017,11,97.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2017,12,97.95,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2018,1,97.69,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2018,2,97.71,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2018,3,98.02,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2018,4,97.76,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2018,5,98.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2018,6,98.43,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2018,7,97.66,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2018,8,98.16,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2018,9,98.33,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2018,10,98.77,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2018,11,98.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2018,12,98.96,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2019,1,98.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2019,2,98.15,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2019,3,98.71,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2019,4,98.81,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2019,5,98.68,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2019,6,98.48,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2019,7,98.03,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2019,8,98.37,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2019,9,97.53,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2019,10,98.75,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2019,11,98.55,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2019,12,98.35,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2020,1,98.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2020,2,98.44,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2020,3,98.48,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2020,4,99.12,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2020,5,99.73,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2020,6,98.89,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2020,7,98.71,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2020,8,99.29,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2020,9,99.28,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2020,10,99.49,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2020,11,99.07,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2020,12,99.54,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2021,1,99.42,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2021,2,99.37,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2021,3,99.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2021,4,99.15,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2021,5,99.34,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2021,6,99.05,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2021,7,98.97,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2021,8,99.23,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2021,9,98.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2021,10,98.86,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2021,11,99.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2021,12,99.71,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2022,1,100.28,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2022,2,100.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2022,3,100.97,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2022,4,101.09,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2022,5,101.62,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2022,6,101.55,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2022,7,101.19,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2022,8,101.38,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2022,9,101.61,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2022,10,101.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2022,11,102.74,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2022,12,102.73,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2023,1,104.05,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2023,2,104.28,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2023,3,104.66,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2023,4,105.29,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2023,5,105.35,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2023,6,105.59,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2023,7,105.31,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2023,8,104.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2023,9,104.69,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2023,10,104.73,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2023,11,104.21,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2023,12,104.72,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2024,1,105.06,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2024,2,105.45,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2024,3,105.03,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2024,4,105.21,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2024,5,104.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2024,6,104.99,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2024,7,104.46,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2024,8,105.18,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2024,9,105.43,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2024,10,105.39,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2024,11,105.91,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
CH,2024,12,105.88,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2010,1,102.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2010,2,101.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2010,3,102.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2010,4,101.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2010,5,100.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2010,6,101.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2010,7,101.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2010,8,101.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2010,9,100.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2010,10,101.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2010,11,101.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2010,12,101.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2011,1,102.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2011,2,102.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2011,3,102.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2011,4,100.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2011,5,101.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2011,6,100.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2011,7,99.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2011,8,98.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2011,9,99.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2011,10,100.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2011,11,100.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2011,12,100.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2012,1,101.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2012,2,100.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2012,3,101.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2012,4,101.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2012,5,100.7,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2012,6,100.1,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2012,7,100.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2012,8,99.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2012,9,99.6,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2012,10,100.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2012,11,100.9,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2012,12,100.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2013,1,100.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2013,2,102.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2013,3,102.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2013,4,101.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2013,5,100.5,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2013,6,100.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2013,7,99.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2013,8,100.2,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2013,9,101.3,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2013,10,100.0,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2013,11,101.8,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
UK,2013,12,100.4,"Eurostat prc_hicp_midx (CP093, unit I15, Index 2015=100)"
