iso,YEAR,MONTH,CO2_t,flights,n_source,ets_covered,co2_per_flight,ln_co2,ln_flights,ln_intensity,post2012,did
AL,2014,11,6759.091,662,1,0,10.210107250755287,8.81864369253983,6.495265555937008,2.3233781366028214,1,0
AL,2014,12,7152.977,715,1,0,10.004163636363636,8.875283912669131,6.5722825426940075,2.303001369975123,1,0
AL,2015,1,6785.255,690,1,0,9.833702898550724,8.822507154466214,6.536691597591305,2.2858155568749083,1,0
AL,2015,2,5781.615,620,1,0,9.325185483870968,8.662438334402932,6.429719478039138,2.2327188563637943,1,0
AL,2015,3,6771.908,721,1,0,9.392382801664356,8.820538157809297,6.580639137284949,2.239899020524348,1,0
AL,2015,4,8498.335,870,1,0,9.768201149425286,9.047625540938013,6.76849321164863,2.2791323292893835,1,0
AL,2015,5,8289.794,905,1,0,9.159993370165745,9.02278039860467,6.807934943699926,2.214845454904745,1,0
AL,2015,6,8918.219,956,1,0,9.328680962343096,9.09585154196148,6.862757913051401,2.233093628910078,1,0
AL,2015,7,10386.507,1066,1,0,9.743439962476547,9.248262838926276,6.97166860472579,2.2765942342004863,1,0
AL,2015,8,10979.979,1098,1,0,9.99998087431694,9.303828802493387,7.001245622069476,2.3025831804239107,1,0
AL,2015,9,9694.315,974,1,0,9.953095482546201,9.17929491020378,6.881411303642535,2.2978836065612445,1,0
AL,2015,10,8844.261,901,1,0,9.816049944506105,9.087524053075123,6.803505257608338,2.284018795466785,1,0
AL,2015,11,7650.25,784,1,0,9.75797193877551,8.942493606025172,6.664409020350408,2.278084585674765,1,0
AL,2015,12,8725.37,853,1,0,10.229038686987105,9.073990153048273,6.748759547491679,2.3252306055565937,1,0
AL,2016,1,8134.369,830,1,0,9.800444578313252,9.003853450572208,6.721425700790643,2.282427749781565,1,0
AL,2016,2,7244.245,755,1,0,9.595026490066225,8.887962639524702,6.626717749249025,2.2612448902756777,1,0
AL,2016,3,8450.441,836,1,0,10.108183014354069,9.041973908338516,6.728628613084702,2.313345295253814,1,0
AL,2016,4,8313.7,840,1,0,9.897261904761905,9.025660035447332,6.733401891837359,2.2922581436099736,1,0
AL,2016,5,8408.82,853,1,0,9.857936694021102,9.037036433966977,6.748759547491679,2.2882768864752974,1,0
AL,2016,6,9231.455,861,1,0,10.72178281068525,9.130371953209824,6.7580945044277305,2.372277448782093,1,0
AL,2016,7,11223.878,1051,1,0,10.679236917221694,9.325798752158006,6.957497370876951,2.368301381281054,1,0
AL,2016,8,12157.049,1178,1,0,10.320075551782683,9.405664445147325,7.071573364211532,2.3340910809357935,1,0
AL,2016,9,11251.445,1072,1,0,10.49575093283582,9.32825184382873,6.977281341630747,2.350970502197982,1,0
AL,2016,10,9865.575,1011,1,0,9.758234421364985,9.196806703630884,6.918695219020472,2.278111484610413,1,0
AL,2016,11,8677.764,902,1,0,9.620580931263857,9.068519170782231,6.804614520062624,2.2639046507196072,1,0
AL,2016,12,9707.154,963,1,0,10.080118380062306,9.180618418426187,6.870053411798126,2.310565006628062,1,0
AL,2017,1,8982.333,903,1,0,9.947212624584719,9.10301492710875,6.805722553416985,2.297292373691765,1,0
AL,2017,2,7608.015,786,1,0,9.679408396946565,8.936957575832116,6.666956792429207,2.270000783402909,1,0
AL,2017,3,8503.752,871,1,0,9.763205510907003,9.0482627568496,6.769641976852503,2.2786207799970972,1,0
AL,2017,4,9244.156,891,1,0,10.375034792368126,9.131746847063214,6.792344427470809,2.339402419592404,1,0
AL,2017,5,9615.686,920,1,0,10.451832608695652,9.171151002331689,6.824373670043086,2.3467773322886023,1,0
AL,2017,6,11493.13,1030,1,0,11.158378640776698,9.349504744537711,6.937314081223682,2.41219066331403,1,0
AL,2017,7,13773.034,1253,1,0,10.992046288906623,9.530467901512266,7.133295954896068,2.397171946616198,1,0
AL,2017,8,14690.821,1330,1,0,11.04573007518797,9.594978155965656,7.1929342212158,2.4020439347498557,1,0
AL,2017,9,13235.249,1227,1,0,10.786674001629992,9.490638928235642,7.112327444710911,2.3783114835247305,1,0
AL,2017,10,10480.825,1030,1,0,10.175558252427185,9.257302676150715,6.937314081223682,2.319988594927033,1,0
AL,2017,11,9633.484,941,1,0,10.237496280552604,9.173000225448517,6.846943139585379,2.3260570858631366,1,0
AL,2017,12,11136.114,1092,1,0,10.197906593406593,9.317948619590767,6.9957661563048505,2.3221824632859174,1,0
AL,2018,1,10624.795,1023,1,0,10.385918866080157,9.270945699488836,6.930494765951626,2.3404509335372103,1,0
AL,2018,2,7922.322,785,1,0,10.092129936305733,8.977439623657263,6.665683717782408,2.311755905874854,1,0
AL,2018,3,9538.698,901,1,0,10.586790233074362,9.163112277140943,6.803505257608338,2.359607019532605,1,0
AL,2018,4,10718.944,996,1,0,10.761991967871486,9.279767922309928,6.903747257584598,2.3760206647253295,1,0
AL,2018,5,11194.048,1022,1,0,10.95308023483366,9.323137487453547,6.92951677076365,2.393620716689896,1,0
AL,2018,6,13670.33,1157,1,0,11.81532411408816,9.522983069880167,7.053585727193677,2.4693973426864906,1,0
AL,2018,7,16518.246,1377,1,0,11.995821350762526,9.712220867103936,7.227662498728654,2.48455836837528,1,0
AL,2018,8,17471.914,1440,1,0,12.133273611111111,9.768349956371345,7.272398392570047,2.4959515638012992,1,0
AL,2018,9,14805.192,1214,1,0,12.195380560131795,9.602733209043292,7.101675971619444,2.5010572374238484,1,0
AL,2018,10,10587.33,956,1,0,11.074612970711296,9.267413282160797,6.862757913051401,2.404655369109397,1,0
AL,2018,11,9841.87,884,1,0,11.1333371040724,9.194401012641269,6.784457062637643,2.4099439500036253,1,0
AL,2018,12,10977.57,989,1,0,11.099666329625885,9.303609379095114,6.8966943316227125,2.4069150474724013,1,0
AL,2019,1,10895.621,987,1,0,11.039129685916919,9.296116244377583,6.894670039433482,2.4014462049441003,1,0
AL,2019,2,9184.611,841,1,0,10.921059453032106,9.125284645092053,6.734591659972948,2.3906929851191054,1,0
AL,2019,3,10184.113,925,1,0,11.009851891891891,9.22858423601229,6.829793737512425,2.3987904984998654,1,0
AL,2019,4,12340.132,1088,1,0,11.342033088235294,9.420611994322751,6.992096427415888,2.4285155669068628,1,0
AL,2019,5,13342.071,1198,1,0,11.136954090150251,9.4986775547963,7.088408778675395,2.410268776120905,1,0
AL,2019,6,15562.883,1306,1,0,11.916449464012251,9.652644063346,7.174724309836376,2.4779197535096222,1,0
AL,2019,7,19237.772,1557,1,0,12.35566602440591,9.864630917098511,7.350516171833998,2.514114745264513,1,0
AL,2019,8,19970.8,1579,1,0,12.647751741608612,9.902026485697611,7.364547014255642,2.53747947144197,1,0
AL,2019,9,16560.084,1366,1,0,12.123048316251829,9.714750500390155,7.2196420401307355,2.4951084602594182,1,0
AL,2019,10,13197.194,1177,1,0,11.21256924384027,9.487759510219458,7.0707241072602764,2.417035402959181,1,0
AL,2019,11,11907.78,1062,1,0,11.212598870056498,9.384947246990196,6.967909201801884,2.4170380451883116,1,0
AL,2019,12,13335.642,1165,1,0,11.446903004291846,9.498195579439233,7.060476365999801,2.437719213439432,1,0
AL,2020,1,11834.426,1034,1,0,11.445286266924564,9.378768020560672,6.9411900550683745,2.4375779654922987,1,0
AL,2020,2,10022.229,876,1,0,11.440900684931506,9.212560804989211,6.775366090936392,2.43719471405282,1,0
AL,2020,3,5048.149,461,1,0,10.950431670281997,8.526776920425695,6.133398042996649,2.393378877429047,1,0
AL,2020,4,507.426,76,1,0,6.676657894736842,6.22935088747634,4.330733340286331,1.8986175471900084,1,0
AL,2020,5,1106.599,111,1,0,9.96936036036036,7.009046626794706,4.709530201312334,2.2995164254823712,1,0
AL,2020,6,2204.733,230,1,0,9.585795652173914,7.698361692113775,5.438079308923196,2.2602823831905803,1,0
AL,2020,7,11300.977,963,1,0,11.735178608515058,9.332644461139957,6.870053411798126,2.462591049341832,1,0
AL,2020,8,13321.763,1139,1,0,11.696016681299387,9.497154292693276,7.037905963447182,2.459248329246093,1,0
AL,2020,9,9504.529,848,1,0,11.208170990566039,9.159523700827833,6.742880635791903,2.4166430650359305,1,0
AL,2020,10,7139.074,751,1,0,9.506090545938747,8.87333835504616,6.621405651764134,2.251932703282026,1,0
AL,2020,11,5085.959,623,1,0,8.163658105939005,8.534238884604704,6.434546518787453,2.099692365817251,1,0
AL,2020,12,5212.267,527,1,0,9.89044971537002,8.558770164868163,6.267200548541362,2.291569616326801,1,0
AL,2021,1,4879.1484,519,1,0,9.401056647398844,8.492725975422145,6.251903883165888,2.240822092256256,1,0
AL,2021,2,3954.4657,486,1,0,8.136760699588478,8.28260077625894,6.186208623900494,2.096392152358446,1,0
AL,2021,3,5118.939,564,1,0,9.076132978723404,8.540702469996663,6.335054251498059,2.2056482184986037,1,0
AL,2021,4,6162.00165,603,1,0,10.218908208955224,8.726156946926782,6.401917196727186,2.3242397501995966,1,0
AL,2021,5,9509.95285,806,1,0,11.798948945409428,9.160094197588133,6.692083742506628,2.4680104550815054,1,0
AL,2021,6,14561.34425,1191,1,0,12.226149664147774,9.586125642351636,7.0825485693553,2.5035770729963365,1,0
AL,2021,7,22277.5234,1665,1,0,13.379893933933932,10.011333529873484,7.417580402414544,2.5937531274589407,1,0
AL,2021,8,28739.379,2053,1,0,13.998723331709694,10.266023551883913,7.627057417018934,2.638966134864979,1,0
AL,2021,9,23539.50745,1699,1,0,13.854919040612126,10.06643545663614,7.4377951216719325,2.6286403349642082,1,0
AL,2021,10,18178.42065,1310,1,0,13.876656984732824,9.807990491020504,7.177782416195197,2.6302080748253065,1,0
AL,2021,11,13669.3242,1061,1,0,12.88343468426013,9.52290949177321,6.966967138613983,2.5559423531592262,1,0
AL,2021,12,15910.76025,1204,1,0,13.21491715116279,9.674750904602513,7.093404625868766,2.5813462787337467,1,0
AL,2022,1,14642.8632,1121,1,0,13.062322212310438,9.591708342163738,7.02197642307216,2.569731919091578,1,0
AL,2022,2,11565.54,908,1,0,12.737378854625552,9.355785266182478,6.811244378601294,2.5445408875811846,1,0
AL,2022,3,15527.98485,1163,1,0,13.351663671539123,9.650399149191493,7.0587581525186645,2.5916409966728278,1,0
AL,2022,4,20676.04875,1483,1,0,13.9420423128793,9.936731244119303,7.301822342137932,2.6349089019813703,1,0
AL,2022,5,24439.48605,1794,1,0,13.622901923076922,10.103955384013682,7.492203042618741,2.61175234139494,1,0
AL,2022,6,25751.33715,1866,1,0,13.800287861736335,10.156241832899003,7.531552381407289,2.624689451491713,1,0
AL,2022,7,30960.72135,2214,1,0,13.984065650406505,10.34047462685084,7.7025561132685825,2.6379185135822585,1,0
AL,2022,8,33039.65545,2363,1,0,13.982080173508251,10.405463799311775,7.767687277186908,2.6377765221248666,1,0
AL,2022,9,27968.4053,1990,1,0,14.054475025125628,10.238830769912045,7.595889917718538,2.642940852193507,1,0
AL,2022,10,23093.56665,1704,1,0,13.55256258802817,10.047309357721558,7.440733707389261,2.606575650332297,1,0
AL,2022,11,18679.40485,1413,1,0,13.219677883934889,9.83517685099691,7.253470382684528,2.581706468312384,1,0
AL,2022,12,19383.2919,1511,1,0,12.828121707478491,9.87216673170118,7.32052696227274,2.5516397694284403,1,0
AL,2023,1,18498.33075,1440,1,0,12.846063020833334,9.82543577726574,7.272398392570047,2.5530373846956933,1,0
AL,2023,2,15561.0693,1233,1,0,12.620494160583942,9.652527516450888,7.117205503164344,2.5353220132865446,1,0
AL,2023,3,18147.4776,1518,1,0,11.954860079051382,9.806286854828436,7.325148957955575,2.4811378968728612,1,0
AL,2023,4,23235.7104,1833,1,0,12.676328641571194,10.05344561561592,7.513709247839705,2.539736367776216,1,0
AL,2023,5,25894.08045,2043,1,0,12.674537665198239,10.161769667511116,7.622174594817622,2.539595072693495,1,0
AL,2023,6,30565.04375,2358,1,0,12.962274703138252,10.327612273837557,7.765569081097317,2.5620431927402416,1,0
AL,2023,7,37181.22225,2815,1,0,13.20824946714032,10.523559134592015,7.942717540573791,2.580841594018223,1,0
AL,2023,8,38011.00985,2869,1,0,13.248870634367377,10.54563112963879,7.9617188159813645,2.583912313657425,1,0
AL,2023,9,32205.9598,2490,1,0,12.934120401606426,10.379906801362544,7.820037989458753,2.5598688119037907,1,0
AL,2023,10,27865.8148,2201,1,0,12.660524670604271,10.23515594055944,7.696667081526462,2.538488859032978,1,0
AL,2023,11,29784.9447,2267,1,0,13.138484649316277,10.301758333421816,7.726212650507529,2.5755456829142873,1,0
AL,2023,12,32440.73155,2450,1,0,13.241114918367348,10.387170058838214,7.803843303538772,2.5833267552994417,1,0
AL,2024,1,31744.03322,2361,1,0,13.445164430326134,10.365460056581028,7.766840537085513,2.598619519495515,1,0
AL,2024,2,28444.99912,2052,1,0,13.862085341130605,10.255727646247852,7.62657020629066,2.6291574399571913,1,0
AL,2024,3,31670.45536,2259,1,0,14.0196792208942,10.36313951770529,7.7226775164680035,2.6404620012372866,1,0
AL,2024,4,38595.39944,2785,1,0,13.858312186714542,10.56088836285754,7.932003152361385,2.6288852104961546,1,0
AL,2024,5,43135.94068,3090,1,0,13.959851352750809,10.672111819085574,8.035926369891792,2.6361854491937824,1,0
AL,2024,6,47658.56366,3425,1,0,13.914909097810218,10.771817612976609,8.138856750696325,2.632960862280283,1,0
AL,2024,7,50913.96956,3662,1,0,13.903323200436919,10.837892615964355,8.205764725234456,2.6321278907298997,1,0
AL,2024,8,52124.6243,3690,1,0,14.125914444444446,10.861392751401267,8.213381737034572,2.6480110143666935,1,0
AL,2024,9,48017.00158,3436,1,0,13.974680320139695,10.779310426759498,8.142063283104147,2.637247143655351,1,0
AL,2024,10,41375.32096,2969,1,0,13.935776679016502,10.630439869990665,7.99598047476376,2.634459395226906,1,0
AL,2024,11,30601.97246,2236,1,0,13.686034194991056,10.328819745340173,7.71244383427499,2.616375911065184,1,0
AL,2024,12,31722.53848,2331,1,0,13.608982616902617,10.364782700289485,7.754052639035757,2.610730061253727,1,0
AL,2025,1,30703.83982,2269,1,0,13.53188180696342,10.332143001324024,7.727094484779841,2.6050485165441826,1,0
AL,2025,2,26993.22746,2034,1,0,13.271006617502458,10.203341278707338,7.617759576608505,2.5855817020988323,1,0
AL,2025,3,31655.63958,2355,1,0,13.441885171974523,10.362671597481112,7.764296006450518,2.5983755910305937,1,0
AL,2025,4,37631.31188,2720,1,0,13.835041132352941,10.535591745589416,7.908387159290043,2.6272045862993734,1,0
AL,2025,5,41878.93088,3087,1,0,13.566223155166828,10.642538136482884,8.034955024502159,2.6075831119807242,1,0
AL,2025,6,47510.44308,3425,1,0,13.871662213138686,10.768704820174104,8.138856750696325,2.629848069477778,1,0
AL,2025,7,54441.81992,3866,1,0,14.08220898085877,10.904887886037645,8.259975659768276,2.6449122262693687,1,0
AL,2025,8,56819.58568,4072,1,0,13.953729292730843,10.947636363582932,8.311889558230359,2.6357468053525723,1,0
AL,2025,9,48815.31152,3531,1,0,13.824783777966582,10.795799303284396,8.169336395928386,2.626462907356009,1,0
AL,2025,10,42273.60448,3091,1,0,13.676352144936914,10.651918162695607,8.036249942132116,2.6156682205634896,1,0
AL,2025,11,29363.8134,2249,1,0,13.056386571809693,10.287518358490415,7.718240951959316,2.5692774065310995,1,0
AL,2025,12,31784.58664,2358,1,0,13.479468464800679,10.36673675440943,7.765569081097317,2.6011676733121147,1,0
AL,2026,1,28740.93944,2158,1,0,13.318322261353105,10.266077846642283,7.67693714581808,2.589140700824203,1,0
AL,2026,2,24701.59992,1889,1,0,13.076548395976708,10.114623294607387,7.543802867501509,2.570820427105877,1,0
AL,2026,3,32381.31948,2402,1,0,13.480982298084928,10.385336976246958,7.784057002639929,2.6012799736070287,1,0
AL,2026,4,47788.0463,3456,1,0,13.827559693287037,10.77453080979912,8.147867129923947,2.6266636798751746,1,0
AL,2026,5,52953.44404,3781,1,0,14.005142565458874,10.87716839216268,8.237743803890933,2.639424588271747,1,0
AL,2026,6,61430.27468,4371,1,0,14.054055062914665,11.025658065578874,8.382747094863314,2.6429109707155587,1,0
AL,2026,7,69266.55536,4849,1,0,14.284709292637658,11.145717462048124,8.486527777105353,2.659189684942771,1,0
AM,2010,1,13456.676,662,1,0,20.32730513595166,9.50723061876298,6.495265555937008,3.011965062825973,0,0
AM,2010,2,11213.872,558,1,0,20.09654480286738,9.324906862314926,6.324358962381311,3.000547899933614,0,0
AM,2010,3,13872.043,694,1,0,19.988534582132566,9.537630798784837,6.542471960506805,2.9951588382780336,0,0
AM,2010,4,14906.83,710,1,0,20.995535211267605,9.609574776167033,6.565264970035361,3.0443098061316713,0,0
AM,2010,5,18961.726,889,1,0,21.32927559055118,9.850177805420966,6.790097235513905,3.0600805699070617,0,0
AM,2010,6,21274.225,987,1,0,21.554432624113474,9.96525152504599,6.894670039433482,3.0705814856125073,0,0
AM,2010,7,22388.596,1105,1,0,20.261172850678733,10.01630700106123,7.007600613951853,3.0087063871093775,0,0
AM,2010,8,22863.388,1097,1,0,20.84173928896992,10.037292132841499,7.00033446027523,3.0369576725662677,0,0
AM,2010,9,18832.277,943,1,0,19.970601272534463,9.843327538397828,6.849066282633458,2.9942612557643713,0,0
AM,2010,10,18400.032,942,1,0,19.532942675159234,9.820107682726,6.848005274576363,2.9721024081496363,0,0
AM,2010,11,16247.712,839,1,0,19.36556853396901,9.695707377844633,6.732210706467206,2.9634966713774267,0,0
AM,2010,12,18391.803,900,1,0,20.435336666666668,9.81966035520688,6.802394763324311,3.0172655918825684,0,0
AM,2011,1,14519.333,727,1,0,19.97157221458047,9.58323635068455,6.588926477533519,2.9943098731510296,0,0
AM,2011,2,12514.178,628,1,0,19.927035031847133,9.43461752052619,6.4425401664681985,2.9920773540579915,0,0
AM,2011,3,14353.388,700,1,0,20.50484,9.5717412908821,6.551080335043404,3.020660955838695,0,0
AM,2011,4,15767.374,745,1,0,21.16426040268456,9.6656981473849,6.61338421837956,3.052313929005341,0,0
AM,2011,5,18810.807,881,1,0,21.351653802497164,9.842186824086104,6.78105762593618,3.0611291981499256,0,0
AM,2011,6,19931.966,949,1,0,21.003125395152793,9.90008005360012,6.855408798609928,3.0446712549901935,0,0
AM,2011,7,22117.487,1064,1,0,20.787111842105265,10.004123841587504,6.96979066990159,3.034333171685913,0,0
AM,2011,8,22688.285,1138,1,0,19.936981546572934,10.029603990959586,7.037027614686276,2.992576376273309,0,0
AM,2011,9,19908.885,1012,1,0,19.672811264822133,9.89892139348103,6.919683849847411,2.9792375436336194,0,0
AM,2011,10,18699.6,965,1,0,19.37782383419689,9.836257412239569,6.872128101338986,2.964129310900583,0,0
AM,2011,11,15949.707,793,1,0,20.113123581336698,9.677195738138305,6.675823221634848,3.0013725165034577,0,0
AM,2011,12,17809.808,868,1,0,20.51821198156682,9.787504595765183,6.7661917146603505,3.021312881104832,0,0
AM,2012,1,15565.678,774,1,0,20.110695090439275,9.652823641194619,6.651571873589727,3.0012517676048915,1,0
AM,2012,2,13334.045,683,1,0,19.522759882869693,9.498075818003569,6.52649485957079,2.971580958432779,1,0
AM,2012,3,15658.187,783,1,0,19.99768454661558,9.6587491901734,6.663132695990803,2.995616494182597,1,0
AM,2012,4,18402.368,884,1,0,20.817158371040723,9.820234630968676,6.784457062637643,3.0357775683310324,1,0
AM,2012,5,20000.769,945,1,0,21.16483492063492,9.903526001796946,6.851184927493743,3.052341074303203,1,0
AM,2012,6,20438.406,980,1,0,20.855516326530612,9.925171056932282,6.887552571664617,3.0376184852676635,1,0
AM,2012,7,22796.711,1073,1,0,21.245769804287043,10.034371550150903,6.9782137426306985,3.056157807520204,1,0
AM,2012,8,22989.294,1108,1,0,20.748460288808666,10.042783908281782,7.010311867307229,3.0324720409745525,1,0
AM,2012,9,20870.632,1014,1,0,20.582477317554243,9.946098282315178,6.921658184151129,3.02444009816405,1,0
AM,2012,10,18757.358,901,1,0,20.818377358490565,9.839341381086017,6.803505257608338,3.03583612347768,1,0
AM,2012,11,16092.194,784,1,0,20.525757653061223,9.68608958867685,6.664409020350408,3.0216805683264427,1,0
AM,2012,12,16791.901,820,1,0,20.47792804878049,9.728651965818488,6.709304340258298,3.0193476255601888,1,0
AM,2013,1,13666.505,688,1,0,19.86410610465116,9.522703227680076,6.5337888379333435,2.9889143897467325,1,0
AM,2013,2,12884.795,664,1,0,19.404811746987953,9.463803212987063,6.498282149476434,2.96552106351063,1,0
AM,2013,3,13581.285,697,1,0,19.485344332855092,9.516448021083793,6.546785410760524,2.9696626103232697,1,0
AM,2013,4,14349.23,671,1,0,21.3848435171386,9.57145156121151,6.508769136971682,3.062682424239829,1,0
AM,2013,5,14591.528,697,1,0,20.934760401721665,9.588196365299726,6.546785410760524,3.041410954539202,1,0
AM,2013,6,16083.863,759,1,0,21.190860342555993,9.68557175019924,6.63200177739563,3.053569972803612,1,0
AM,2013,7,17818.325,859,1,0,20.743102444703144,9.787982701096283,6.755768921984255,3.032213779112028,1,0
AM,2013,8,18385.464,894,1,0,20.565395973154363,9.819315631382633,6.795705775173514,3.023609856209119,1,0
AM,2013,9,16921.078,829,1,0,20.411433051869725,9.736315342714642,6.720220155135295,3.016095187579347,1,0
AM,2013,10,16710.87,807,1,0,20.707397769516728,9.723814684866081,6.693323668269949,3.0304910165961316,1,0
AM,2013,11,16368.406,818,1,0,20.010276283618584,9.70310829238036,6.706862336602747,2.996245955777613,1,0
AM,2013,12,18354.484,907,1,0,20.236476295479605,9.81762918330478,6.810142450115136,3.0074867331896424,1,0
AM,2014,1,15061.587,770,1,0,19.560502597402596,9.619902874288018,6.646390514847729,2.973512359440288,1,0
AM,2014,2,13478.96,711,1,0,18.95774964838256,9.50888523015467,6.566672429803241,2.9422128003514283,1,0
AM,2014,3,15586.351,809,1,0,19.266194066749073,9.654150874360376,6.695798917058491,2.9583519573018835,1,0
AM,2014,4,16579.978,860,1,0,19.279044186046512,9.715951101788527,6.756932389247553,2.959018712540973,1,0
AM,2014,5,18749.954,951,1,0,19.716039957939014,9.838946578062215,6.85751406254539,2.9814325155168238,1,0
AM,2014,6,19913.241,1021,1,0,19.50366405484819,9.899140166331952,6.928537818164665,2.9706023481672856,1,0
AM,2014,7,22100.033,1117,1,0,19.78516830796777,10.0033343807174,7.018401799069201,2.984932581648198,1,0
AM,2014,8,23426.975,1159,1,0,20.21309318377912,10.061643415185468,7.055312843339752,3.0063305718457163,1,0
AM,2014,9,19437.398,937,1,0,20.744288153681964,9.874954221319397,6.842683282238422,3.032270939080975,1,0
AM,2014,10,17912.057,852,1,0,21.023541079812208,9.793229340497735,6.747586526829315,3.0456428136684193,1,0
AM,2014,11,15036.689,730,1,0,20.59820410958904,9.618248426991487,6.593044534142437,3.0252038928490497,1,0
AM,2014,12,17809.217,833,1,0,21.37961224489796,9.787471411252127,6.725033642166843,3.062437769085285,1,0
AM,2015,1,14830.448,739,1,0,20.068265223274697,9.604437643711432,6.6052979209482015,2.9991397227632306,1,0
AM,2015,2,12869.366,656,1,0,19.617935975609758,9.462605037527506,6.486160788944089,2.976444248583417,1,0
AM,2015,3,14783.733,763,1,0,19.375796854521624,9.601282733653445,6.637258031284457,2.9640247023689885,1,0
AM,2015,4,16506.349,788,1,0,20.947143401015225,9.71150037375559,6.669498089857879,3.04200228389771,1,0
AM,2015,5,15212.902,765,1,0,19.886146405228757,9.629899162583444,6.639875833826536,2.990023328756908,1,0
AM,2015,6,15234.829,774,1,0,19.683241602067184,9.631339467201911,6.651571873589727,2.9797675936121846,1,0
AM,2015,7,18480.445,910,1,0,20.308181318681317,9.824468424992334,6.813444599510896,3.011023825481439,1,0
AM,2015,8,19911.161,962,1,0,20.697672557172556,9.899035707763966,6.8690144506657065,3.030021257098259,1,0
AM,2015,9,16139.406,827,1,0,19.515605804111246,9.689019138172716,6.717804695023691,2.971214443149025,1,0
AM,2015,10,14478.207,780,1,0,18.561803846153847,9.580399832305789,6.659293919683638,2.921105912622151,1,0
AM,2015,11,13217.752,718,1,0,18.409125348189416,9.489316053560543,6.576469569048224,2.9128464845123183,1,0
AM,2015,12,15806.249,780,1,0,20.264421794871794,9.66816064715216,6.659293919683638,3.0088667274685226,1,0
AM,2016,1,13408.554,699,1,0,19.18248068669528,9.503648140484026,6.54965074223381,2.9539973982502152,1,0
AM,2016,2,11573.208,591,1,0,19.582416243654823,9.35644805055445,6.3818160174060985,2.974632033148352,1,0
AM,2016,3,12282.168,655,1,0,18.751401526717558,9.415903733349776,6.484635235635252,2.9312684977145236,1,0
AM,2016,4,13457.421,646,1,0,20.83192105263158,9.507285980085353,6.470799503782602,3.0364864763027515,1,0
AM,2016,5,14557.505,706,1,0,20.619695467422094,9.585861947176783,6.559615237493242,3.0262467096835413,1,0
AM,2016,6,14886.919,733,1,0,20.30957571623465,9.608238186873473,6.597145701886651,3.0110924849868215,1,0
AM,2016,7,18402.017,912,1,0,20.177650219298247,9.820215557154508,6.815639990074331,3.0045755670801775,1,0
AM,2016,8,20531.003,1014,1,0,20.24753747534517,9.929691364153255,6.921658184151129,3.008033180002126,1,0
AM,2016,9,18309.443,919,1,0,19.923224156692054,9.815172216670616,6.823286122355687,2.991886094314929,1,0
AM,2016,10,18338.775,916,1,0,20.02049672489083,9.816772949686515,6.82001636467413,2.9967565850123843,1,0
AM,2016,11,15913.036,794,1,0,20.041607052896726,9.674893926508888,6.677083461247136,2.997810465261752,1,0
AM,2016,12,17754.814,857,1,0,20.717402567094513,9.78441196940004,6.75343791859778,3.0309740508022602,1,0
AM,2017,1,16297.374,786,1,0,20.73457251908397,9.698759269521684,6.666956792429207,3.031802477092478,1,0
AM,2017,2,12901.671,617,1,0,20.910325769854133,9.465112116844566,6.424869023905388,3.040243092939178,1,0
AM,2017,3,17331.649,839,1,0,20.65750774731824,9.760289531096923,6.732210706467206,3.0280788246297163,1,0
AM,2017,4,19023.446,879,1,0,21.642145620022752,9.853427497396359,6.778784897685177,3.0746425997111815,1,0
AM,2017,5,17927.994,922,1,0,19.444678958785246,9.794118680808685,6.826545223556594,2.9675734572520915,1,0
AM,2017,6,18895.752,941,1,0,20.080501594048883,9.846692413880229,6.846943139585379,2.99974927429485,1,0
AM,2017,7,22576.046,1117,1,0,20.21132139659803,10.024644711652533,7.018401799069201,3.0062429125833314,1,0
AM,2017,8,22998.966,1138,1,0,20.20998769771529,10.043204537378973,7.037027614686276,3.006176922692697,1,0
AM,2017,9,22090.588,1080,1,0,20.45424814814815,10.002906914439258,6.984716320118266,3.018190594320992,1,0
AM,2017,10,21126.836,1033,1,0,20.451922555663117,9.958299359691415,6.940222469119639,3.0180768905717765,1,0
AM,2017,11,18211.189,910,1,0,20.012295604395604,9.809791464384725,6.813444599510896,2.9963468648738294,1,0
AM,2017,12,18776.737,953,1,0,19.70276705141658,9.840373988997408,6.859614903654202,2.9807590853432067,1,0
AM,2018,1,16790.18,875,1,0,19.188777142857145,9.728549470681184,6.774223886357614,2.95432558432357,1,0
AM,2018,2,14935.907,744,1,0,20.0751438172043,9.611523458635489,6.612041034833092,2.9994824238023967,1,0
AM,2018,3,17177.483,892,1,0,19.25726793721973,9.751354677238027,6.79346613258001,2.9578885446580165,1,0
AM,2018,4,19852.298,1003,1,0,19.79291924227318,9.896075047676673,6.910750787961936,2.9853242597147376,1,0
AM,2018,5,20349.749,1011,1,0,20.128337289812066,9.920823856642341,6.918695219020472,3.002128637621869,1,0
AM,2018,6,20914.59,1031,1,0,20.285732298739088,9.948202280528525,6.93828448401696,3.0099177965115644,1,0
AM,2018,7,25209.236,1229,1,0,20.5119902359642,10.134965714288395,7.113956109566034,3.0210096047223605,1,0
AM,2018,8,26424.401,1271,1,0,20.790244689221087,10.182043142553418,7.147559271189454,3.034483871363965,1,0
AM,2018,9,21717.646,1082,1,0,20.071761552680222,9.985880388800554,6.9865664594064265,2.9993139293941273,1,0
AM,2018,10,20932.492,1070,1,0,19.56307663551402,9.949057871897695,6.975413927455952,2.9736439444417426,1,0
